История,Эрнест Хемингуэй,Научная лит-ра,1961,18,13,Твердый,Наследство,30.10.2011,17.04.2019,Сложная для понимания книга
Человек-невидимка,Евгений Замятин,Научная лит-ра,1706,91,62,Твердый,Наследство,09.02.2009,04.10.1998,Хорошая книга
Лорд Джим,Николай Гоголь,Психология,2006,88,36,Твердый,Покупка,11.05.2017,20.03.2010,Неплохя книга
1984,Теодор Драйзер,Комедия,1841,48,90,Мягкий,Подарок,05.08.2001,20.07.2010,Неплохя книга
Сто лет одиночества,Аркадий Гайдар,Роман,2013,36,29,Мягкий,Наследство,01.10.2004,01.09.2020,Сложная для понимания книга
Кентерберийские рассказы,Александр Волков,Драма,1638,46,56,Мягкий,Подарок,02.01.1996,03.07.2005,Замечательная книга
 колдунья и платяной шкаф,Роберт Льюис Стивенсон,Драма,1969,96,89,Твердый,Подарок,04.08.1995,29.01.2007,Ужасная книга
Родной сын,Михаил Булгаков,Стихотворения,1561,22,31,Твердый,Покупка,11.10.2011,28.03.1997,Хорошая книга
1984,Кир Булычев,Учебник,1474,81,28,Твердый,Наследство,03.06.2007,27.10.2009,Неплохя книга
Темные начала,Гавриил Троепольский,Стихотворения,2006,31,98,Твердый,Наследство,23.11.2001,13.06.2020,Сложная для понимания книга
Великий Гэтсби,Теодор Драйзер,Роман,1813,25,72,Твердый,Подарок,22.06.1998,18.03.2002,Неплохя книга
Капитал,Даниель Дефо,Учебник,1916,17,24,Твердый,Подарок,07.02.2012,19.07.1998,Хорошая книга
Фиеста,Джордж Оруэлл,Психология,1964,10,96,Мягкий,Покупка,08.01.2000,25.09.2020,Хорошая книга
Сонеты,Габриэль Гарсиа Маркес,Стихотворения,1482,82,40,Твердый,Покупка,16.02.2021,16.12.2011,Сложная для понимания книга
 процента и денег,Николай Некрасов,Комедия,1638,75,93,Мягкий,Наследство,29.07.2018,21.12.1998,Хорошая книга
Сонеты,Владимир Обручев,Повесть,2001,62,66,Мягкий,Подарок,22.09.2007,31.01.2001,Неплохя книга
Война и мир,Вениамин Каверин,Драма,1746,24,32,Мягкий,Подарок,12.01.2002,04.09.2015,Замечательная книга
Вся королевская рать,Роберт Льюис Стивенсон,Комедия,1756,40,94,Мягкий,Наследство,22.02.1995,20.12.2008,Неплохя книга
Темные начала,Уильям Шекспир,Стихотворения,1606,63,19,Твердый,Наследство,06.09.2001,17.11.2018,Неплохя книга
1984,Иван Крылов,Психология,1894,83,92,Твердый,Наследство,26.06.2000,29.11.1998,Сложная для понимания книга
Я,Владимир Обручев,Комедия,1756,44,76,Твердый,Наследство,18.10.1996,08.07.2000,Ужасная книга
Госпожа Бовари,Пауло Коэльо,Рассказ,1697,25,33,Твердый,Подарок,19.05.2017,11.05.2014,Сложная для понимания книга
Бойня номер пять,Кен Кизи,Учебник,1868,94,67,Твердый,Наследство,19.11.2020,11.07.2003,Ужасная книга
 беги,Джордж Оруэлл,Рассказ,1915,86,46,Твердый,Наследство,18.08.2014,01.10.2013,Хорошая книга
Когда я умирала,Иван Шмелёв,Фантастика,1642,13,13,Мягкий,Наследство,31.07.1997,04.12.2003,Неплохя книга
 процента и денег,Константин Паустовский,Повесть,1445,17,35,Мягкий,Наследство,26.09.2003,27.10.2020,Сложная для понимания книга
Вся королевская рать,Юлиан Семенов,Учебник,1510,66,68,Мягкий,Покупка,17.08.2016,29.03.2001,Сложная для понимания книга
Листья травы,Теодор Драйзер,Повесть,1793,31,88,Мягкий,Покупка,23.05.2014,19.09.2006,Неплохя книга
Паутина Шарлотты,Кир Булычев,Рассказ,1965,47,80,Мягкий,Покупка,06.01.2004,03.12.2005,Замечательная книга
Повелитель мух,Иван Ефремов,Комедия,1720,31,34,Мягкий,Покупка,28.08.2014,25.01.2003,Неплохя книга
 Клавдий,Роберт Льюис Стивенсон,Научная лит-ра,1818,61,71,Мягкий,Покупка,28.10.2011,29.11.2002,Хорошая книга
Общая теория занятости,Харуки Мураками,Роман,1659,63,33,Мягкий,Наследство,07.11.2009,08.07.2021,Хорошая книга
Иди,Николай Гоголь,Драма,1433,47,39,Мягкий,Наследство,07.05.2012,20.02.1998,Сложная для понимания книга
В дороге,Алексей Толстой,Роман,1900,49,99,Твердый,Подарок,22.11.2018,08.01.2021,Замечательная книга
Дети полуночи,Габриэль Гарсиа Маркес,Драма,1651,29,86,Мягкий,Подарок,26.04.2004,18.06.2017,Хорошая книга
Сыновья и любовники,Владимир Обручев,Фантастика,1540,42,41,Твердый,Покупка,17.06.2005,15.04.1995,Ужасная книга
Многообразие религиозного опыта,Александр Дюма,Рассказ,1531,39,95,Мягкий,Подарок,04.04.1997,21.07.2005,Хорошая книга
Песнь Соломона,Валентин Пикуль,Учебник,1611,87,81,Твердый,Покупка,12.01.2018,08.03.2001,Неплохя книга
Пригоршня праха,Шарлотта Бронте,Роман,1446,81,70,Твердый,Наследство,17.02.2004,15.07.2007,Хорошая книга
